tenure,MonthlyCharges,TotalCharges,Contract_One year,Contract_Two year,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,TechSupport_Yes,Churn
70,87.75,1724.07,False,False,True,False,False,False,1
28,57.31,3300.93,True,False,True,False,True,False,1
26,114.17,5638.17,False,True,False,False,True,False,1
25,36.74,1755.27,False,True,True,False,False,True,0
12,70.04,2946.1,True,False,False,False,True,False,0
5,89.09,3139.52,True,False,False,False,False,True,1
48,89.71,7812.12,False,True,False,True,False,False,1
37,84.86,7638.24,False,True,True,False,False,False,0
44,47.53,6405.1,True,False,False,True,True,False,0
15,35.62,1948.44,True,False,False,True,True,False,0
43,83.59,562.94,False,False,False,False,True,True,0
48,79.93,2548.9,False,False,True,False,False,True,1
70,37.94,2149.02,False,True,False,False,False,True,0
46,90.51,4057.29,True,False,False,False,False,True,0
43,65.52,6226.27,False,True,True,False,True,False,0
21,86.78,6869.42,False,False,False,False,True,True,0
23,103.74,6762.02,False,False,True,False,True,True,0
47,36.97,2890.21,False,True,True,False,True,False,1
15,21.91,5504.13,False,False,False,False,True,True,0
25,97.91,2516.42,True,False,False,False,False,True,1
36,80.97,506.03,False,True,False,True,True,True,1
51,89.96,5618.49,True,False,False,False,False,True,0
15,103.82,98.42,True,False,True,False,False,False,1
68,100.28,3285.28,False,False,False,True,True,False,0
21,116.09,2648.45,True,False,True,False,False,True,0
13,73.59,5553.15,False,True,False,True,True,False,1
19,68.85,6134.64,True,False,False,False,True,True,0
34,60.19,2446.68,True,False,False,False,False,True,0
68,35.37,6496.78,True,False,False,False,True,True,0
52,77.26,2365.46,True,False,True,False,True,False,0
27,47.7,3581.68,True,False,False,True,False,False,0
29,112.13,5821.61,False,False,True,False,False,False,0
28,78.32,5549.5,False,True,False,True,False,False,0
35,79.28,7899.2,False,False,False,False,False,False,0
8,55.49,1816.78,False,True,True,False,False,False,0
16,25.2,5305.3,False,True,False,False,False,True,0
36,23.17,4885.26,False,True,True,False,True,False,1
30,62.33,7322.49,False,True,False,False,True,True,0
18,28.46,1267.77,False,True,True,False,True,True,0
2,80.68,6019.35,True,False,True,False,False,False,0
49,108.1,4554.78,False,False,False,True,True,True,0
4,108.29,2211.83,False,False,False,False,False,True,1
7,85.9,3805.99,True,False,False,True,True,True,1
39,41.12,2683.54,False,True,False,True,False,False,1
13,106.3,4642.92,False,False,False,False,True,False,1
31,108.61,7114.22,True,False,True,False,False,True,0
71,39.67,4563.05,True,False,False,True,False,False,0
63,93.74,5061.14,False,False,False,False,False,True,0
56,48.65,4159.61,False,False,True,False,False,False,1
42,100.26,428.3,False,True,False,True,True,True,0
61,119.72,1878.21,False,True,False,True,True,True,0
42,23.0,3946.17,False,False,False,True,False,False,0
56,109.74,2495.68,False,True,True,False,False,False,0
36,82.26,1470.47,True,False,False,True,False,False,1
68,117.34,4042.98,False,True,True,False,True,False,0
7,66.5,2596.02,False,True,False,True,False,False,0
54,104.74,2079.7,True,False,False,False,False,True,1
1,26.24,3722.6,False,True,False,True,True,True,1
44,53.53,1083.61,True,False,False,False,False,True,1
45,26.7,7423.41,False,True,False,False,False,False,1
47,117.53,6944.26,False,False,False,False,True,False,0
13,101.7,5666.81,False,True,True,False,False,True,0
22,105.25,867.59,False,False,False,False,False,True,1
21,113.8,6211.5,False,False,False,True,True,True,0
9,28.51,6467.5,False,False,True,False,False,True,0
26,58.56,6146.76,False,False,False,False,True,False,1
9,27.1,929.45,False,False,True,False,False,True,1
15,41.08,5158.39,True,False,True,False,False,False,1
10,42.94,6677.91,True,False,True,False,False,True,0
42,66.91,4627.28,True,False,False,True,False,False,1
24,46.86,5178.33,False,False,False,False,False,False,0
49,30.1,3677.74,False,True,True,False,True,False,0
26,36.75,4239.08,True,False,True,False,False,False,0
37,34.73,294.33,False,True,True,False,False,True,1
68,117.31,5118.92,False,True,False,False,True,True,0
50,95.93,669.95,False,False,True,False,True,True,0
24,116.78,3491.42,False,False,True,False,False,False,0
19,63.97,2355.39,False,False,False,True,True,True,0
60,47.84,4372.52,True,False,False,False,False,True,0
39,99.83,1084.66,False,False,False,True,True,True,0
18,52.63,5539.31,True,False,False,False,True,False,0
19,49.94,6364.19,True,False,False,False,False,False,0
36,43.25,1323.57,True,False,False,False,True,False,1
55,32.97,852.42,True,False,False,True,False,True,0
69,45.65,1181.21,False,False,False,True,True,True,0
47,55.53,7019.48,True,False,False,True,True,True,0
49,87.4,4234.95,False,False,False,True,True,False,1
33,26.26,3748.74,False,False,True,False,False,True,0
21,41.05,871.56,True,False,True,False,False,False,0
22,100.9,5203.46,False,False,True,False,True,False,1
48,34.69,6946.64,False,True,False,False,False,False,1
37,54.26,6628.92,False,False,True,False,False,False,0
15,106.47,5015.92,False,False,False,False,False,True,0
35,35.49,620.72,True,False,False,True,True,True,0
71,28.27,916.93,True,False,False,False,False,False,1
32,68.45,413.49,False,False,False,False,True,True,0
11,50.24,2074.68,True,False,True,False,True,False,0
10,76.34,1102.58,False,True,False,True,True,True,0
57,100.38,2095.18,False,True,False,True,True,True,0
25,33.71,3092.76,True,False,True,False,True,False,0
2,78.07,7545.0,False,False,False,True,False,False,0
64,70.55,4890.8,False,True,False,True,False,False,1
35,34.41,6683.09,False,True,False,True,True,False,0
7,82.4,5688.6,False,False,True,False,False,True,0
18,47.36,917.77,True,False,False,True,False,False,0
67,68.78,5892.64,False,True,False,False,False,True,0
42,28.23,2215.29,False,False,False,False,False,False,0
39,65.96,5120.08,False,False,False,True,False,True,1
41,50.65,2740.88,False,True,True,False,False,False,1
24,102.24,7981.42,True,False,True,False,False,True,0
60,25.7,2123.14,False,True,True,False,True,True,0
46,61.86,2247.46,False,False,False,True,True,True,0
19,65.84,7446.76,False,True,False,True,True,False,1
68,92.5,216.66,True,False,False,False,False,False,0
42,77.43,5579.58,False,False,True,False,False,False,1
32,86.72,5808.1,True,False,False,False,True,False,1
39,97.7,6694.3,False,True,False,False,False,True,0
36,106.22,7796.03,False,True,True,False,False,True,0
36,51.39,7805.3,True,False,False,True,True,True,0
3,73.8,540.91,False,True,False,True,True,False,1
8,104.01,6578.28,True,False,False,False,True,True,0
70,118.95,5177.55,False,True,False,False,False,True,0
41,108.95,5185.79,True,False,False,False,False,False,0
68,57.15,1044.23,True,False,False,False,False,False,0
13,39.52,5208.49,False,False,True,False,True,True,0
49,68.94,7860.21,False,False,False,False,True,False,0
60,94.16,7296.31,True,False,False,False,False,False,0
2,69.26,3524.26,False,True,False,True,True,False,0
60,68.32,338.78,False,True,False,True,True,False,1
5,103.82,2911.1,False,True,False,True,False,True,0
44,56.14,6614.59,True,False,True,False,True,True,1
27,105.98,5617.96,True,False,True,False,True,True,1
32,60.68,3685.56,True,False,False,True,True,True,1
21,52.82,459.71,True,False,False,True,False,True,0
8,65.4,3426.62,False,False,False,False,False,False,0
50,96.24,3762.82,True,False,False,False,True,True,0
67,32.6,7429.87,False,True,True,False,False,True,0
44,39.64,5135.87,False,False,True,False,False,False,1
58,115.14,2506.99,False,True,False,False,False,False,0
3,37.55,4212.04,True,False,False,True,True,False,1
70,76.77,547.12,False,False,False,False,False,True,0
2,77.93,7781.09,True,False,True,False,True,False,0
44,68.96,2893.28,False,False,True,False,True,False,1
2,84.47,3833.38,False,True,False,False,False,False,1
35,42.98,2855.17,True,False,False,False,True,True,0
30,75.27,5466.44,True,False,False,False,False,False,0
8,57.22,5304.61,False,False,True,False,False,False,0
22,86.17,5728.27,False,False,False,True,True,True,0
44,34.12,2159.78,True,False,False,False,True,False,0
58,77.09,2539.03,False,False,True,False,False,True,0
36,38.53,1019.5,True,False,True,False,False,True,1
69,47.86,5250.97,False,False,True,False,False,False,1
31,41.87,337.58,False,True,False,False,False,True,0
47,38.28,4789.51,False,False,False,False,True,False,0
55,102.57,6960.17,False,True,False,True,True,False,1
62,48.57,7128.84,False,False,True,False,True,False,1
30,112.71,3603.32,False,False,False,False,False,False,1
55,116.99,3685.24,True,False,True,False,True,True,1
16,77.13,634.21,False,False,True,False,True,False,1
12,34.3,5372.7,False,False,False,True,True,False,0
17,57.45,6573.65,False,True,False,False,True,False,0
16,99.77,1972.35,False,False,False,False,False,True,0
12,56.74,3381.98,True,False,True,False,True,True,0
8,28.7,6713.94,False,True,True,False,True,False,0
3,75.68,7019.42,True,False,False,True,True,True,0
16,104.51,1960.58,True,False,False,True,True,True,0
30,99.59,4413.55,True,False,False,True,False,False,0
23,37.51,1556.1,True,False,False,True,False,False,0
5,87.28,832.99,False,True,False,True,True,False,0
65,42.05,7290.74,False,False,False,True,False,False,0
30,41.82,6567.65,True,False,True,False,False,False,0
21,107.41,6085.08,False,True,False,True,False,True,0
70,44.97,409.16,True,False,True,False,False,False,0
22,46.32,6752.96,False,False,True,False,True,False,1
32,20.07,3515.59,False,True,False,False,False,False,0
33,107.07,2752.31,False,True,True,False,False,False,0
16,99.26,4380.88,False,False,True,False,True,False,1
38,82.73,749.0,False,True,False,True,True,True,0
14,95.03,6058.04,False,False,True,False,True,False,0
36,35.2,4667.83,False,True,False,True,True,True,1
23,65.83,1508.99,False,True,False,True,False,False,0
66,55.12,1522.09,False,False,False,True,True,False,1
2,29.38,1490.3,False,False,False,False,False,False,0
65,68.61,474.88,False,True,False,True,False,True,0
67,112.07,4710.63,False,True,True,False,True,False,0
52,24.01,6725.98,False,False,False,True,True,False,0
62,49.15,159.64,False,False,False,True,False,False,0
23,40.75,411.06,False,True,False,True,False,False,0
26,43.81,4590.71,False,True,False,False,True,False,0
68,110.84,6559.58,False,True,True,False,True,False,0
55,66.81,2627.38,False,False,False,False,True,False,0
6,66.63,2809.92,False,True,True,False,False,True,0
35,96.06,4778.85,True,False,False,False,False,False,1
22,35.45,2208.22,False,False,True,False,True,False,0
43,68.73,232.33,False,True,False,False,False,False,1
15,63.0,5887.12,False,False,False,True,True,True,0
60,79.69,5012.69,True,False,False,False,False,True,0
12,119.96,4654.43,False,False,False,False,False,False,1
49,96.94,5938.64,False,True,False,True,True,True,1
42,59.79,5408.34,True,False,False,True,True,False,1
38,102.76,1662.94,True,False,True,False,True,False,0
45,37.07,2832.8,False,True,True,False,False,True,0
35,23.05,1026.36,False,True,True,False,False,False,0
30,40.44,1056.26,False,True,False,False,True,True,0
30,54.04,5416.04,False,False,True,False,False,True,1
6,71.06,6871.63,False,False,False,False,True,True,0
67,81.51,7702.61,False,False,False,False,False,False,0
7,111.06,5034.21,False,True,True,False,True,False,0
52,70.99,1489.13,False,True,True,False,False,False,1
14,70.13,863.09,False,False,False,False,False,False,0
15,25.02,6506.55,True,False,False,True,False,False,0
21,23.49,4638.48,False,False,False,True,False,False,0
35,75.12,4953.91,True,False,False,False,True,False,0
66,63.82,6256.07,False,True,True,False,False,True,0
2,103.92,5632.15,False,True,False,False,True,False,0
35,36.07,6678.98,False,False,False,False,True,False,1
20,22.5,468.59,False,False,True,False,True,False,0
10,64.9,5985.21,False,True,False,True,True,True,0
25,43.75,6809.81,False,False,False,False,False,True,1
66,24.96,2303.36,False,True,False,True,True,True,0
25,92.46,5130.77,False,True,False,True,False,False,0
54,31.16,2527.01,True,False,True,False,False,True,0
33,80.83,7664.61,False,False,False,False,False,True,0
36,48.1,286.72,False,True,False,False,False,False,0
14,37.35,4646.75,False,False,False,True,True,False,0
65,57.98,1348.7,True,False,False,True,False,False,1
54,100.14,5703.52,True,False,True,False,True,True,0
52,59.21,1423.6,False,False,False,True,False,False,1
3,95.08,1898.36,False,False,True,False,False,False,1
41,32.55,3965.08,False,True,False,False,True,False,0
6,97.28,7320.38,True,False,True,False,False,False,0
25,43.69,1709.48,True,False,False,True,False,False,0
13,87.74,1171.04,True,False,False,False,False,False,1
8,76.58,6076.64,False,False,True,False,False,True,0
21,112.91,4014.94,False,True,False,False,False,False,1
68,58.73,7296.05,False,False,True,False,True,True,0
25,26.62,1189.98,False,False,False,True,False,True,0
68,21.92,5174.5,False,False,False,True,False,False,1
45,102.69,1878.38,False,True,False,False,True,True,0
60,72.47,1270.95,False,False,False,False,False,True,1
12,97.52,5473.77,True,False,False,False,True,True,0
32,43.44,4757.6,True,False,True,False,False,False,0
13,54.51,6043.52,True,False,False,True,False,True,0
31,23.01,2489.51,False,True,False,False,True,True,0
20,116.15,3594.81,False,False,False,False,False,True,0
18,86.79,3255.66,False,True,False,False,False,True,1
60,113.32,7873.03,False,False,True,False,True,False,1
63,46.55,2352.15,True,False,False,False,True,False,0
6,81.15,2372.64,False,False,False,False,False,True,0
32,87.85,2849.29,False,False,True,False,True,False,1
43,51.75,4525.46,False,False,True,False,False,False,0
2,104.81,2033.54,False,True,False,False,True,True,0
60,114.72,7324.01,False,False,False,False,False,False,0
23,108.49,2140.17,False,False,True,False,True,False,0
31,93.91,7168.61,False,False,False,True,True,True,0
5,47.75,845.73,False,True,True,False,True,True,0
34,48.16,5259.37,False,True,False,True,True,False,1
10,116.34,7257.74,False,True,False,False,True,False,0
2,21.03,1366.62,False,False,False,False,True,False,1
11,91.6,7747.25,True,False,False,True,True,False,1
50,90.62,3634.01,True,False,True,False,True,True,0
31,82.27,7566.81,True,False,False,False,True,True,0
56,119.01,5421.02,False,False,False,True,False,True,1
9,51.19,2426.66,True,False,True,False,True,True,0
21,54.0,1522.65,True,False,False,True,False,True,0
28,27.89,2443.81,True,False,True,False,True,False,1
62,64.28,762.28,False,False,True,False,False,False,0
7,46.1,1168.07,True,False,True,False,False,True,0
16,54.34,855.19,True,False,True,False,True,True,1
4,103.46,3395.09,False,False,False,True,True,True,0
4,113.55,6368.72,False,True,False,True,False,False,0
40,38.57,1148.24,True,False,False,True,False,False,0
17,57.25,1059.96,False,True,False,True,True,False,0
52,112.86,5154.56,True,False,False,True,True,True,1
52,26.18,1593.52,False,False,True,False,True,True,0
36,29.24,798.93,False,True,False,False,False,True,1
38,36.28,1351.45,False,True,False,False,True,True,0
50,79.52,7391.38,False,True,False,True,True,True,0
63,35.05,6575.34,False,True,False,True,True,False,1
63,116.81,2845.44,True,False,False,False,True,True,0
62,64.67,5253.45,True,False,True,False,True,False,1
7,70.15,4307.46,False,True,False,True,False,False,0
27,44.67,5423.45,True,False,True,False,False,False,0
14,67.1,5467.72,False,True,False,False,True,False,1
71,86.19,5037.3,False,True,False,False,True,False,0
5,95.12,2143.49,False,False,False,True,False,True,0
55,95.39,331.27,False,True,True,False,True,True,1
2,77.79,3655.42,True,False,False,True,False,True,0
62,110.44,7129.97,False,True,False,False,True,False,0
21,101.74,4564.59,False,False,True,False,False,False,0
21,95.7,6662.48,True,False,False,True,False,False,0
10,25.56,7933.16,False,False,False,True,True,False,0
58,20.69,1325.66,False,False,False,True,False,False,0
39,41.24,5540.39,False,True,False,False,True,False,0
5,86.35,5400.86,False,False,False,True,False,True,0
65,61.12,7840.04,False,False,True,False,True,False,1
13,60.24,7885.09,True,False,False,True,True,False,0
53,108.46,5499.7,False,False,False,False,True,True,0
45,109.56,1964.05,False,True,False,True,False,False,0
32,110.92,6392.48,False,True,False,False,True,True,1
36,51.39,874.09,False,True,False,False,True,True,0
60,89.11,6249.98,False,False,True,False,True,True,0
11,47.16,7283.37,True,False,True,False,False,False,0
63,39.06,3075.01,False,True,False,True,True,True,0
21,38.46,5052.47,False,False,False,False,False,True,0
52,54.21,3452.54,False,True,False,False,False,False,0
55,63.0,3513.37,False,True,True,False,False,True,0
26,103.09,2496.76,True,False,True,False,True,False,1
68,31.99,6101.79,False,True,False,True,True,False,0
34,93.49,7490.69,True,False,False,False,False,True,1
52,73.15,7527.19,False,False,True,False,True,False,0
52,48.79,1414.75,False,True,False,True,True,False,0
29,69.28,7000.45,False,False,False,False,False,True,0
38,49.99,5904.7,False,False,False,False,False,True,1
42,79.61,2037.64,False,False,True,False,True,True,0
21,63.38,556.93,False,True,False,True,False,True,1
42,36.44,2158.62,True,False,True,False,True,False,1
13,31.66,7299.42,False,True,False,True,False,True,1
64,74.67,5072.77,False,False,False,False,True,True,0
17,110.24,5774.02,True,False,False,True,True,True,0
9,54.4,2072.08,False,False,False,True,False,False,0
41,93.3,5760.72,True,False,False,True,True,False,0
1,85.87,244.41,False,True,False,True,True,False,1
2,113.16,3015.06,True,False,False,True,False,False,0
60,102.1,5021.49,False,True,True,False,True,False,1
48,76.66,1185.85,False,False,False,True,True,True,1
